# frequency_cm-1 intensity
 2437.865867 0.000000000000e+00
 2438.840424 0.000000000000e+00
 2439.814981 0.000000000000e+00
 2440.789538 0.000000000000e+00
 2441.764094 0.000000000000e+00
 2442.738651 0.000000000000e+00
 2443.713208 0.000000000000e+00
 2444.687764 0.000000000000e+00
 2445.662321 0.000000000000e+00
 2446.636878 0.000000000000e+00
 2447.611434 0.000000000000e+00
 2448.585991 0.000000000000e+00
 2449.560548 0.000000000000e+00
 2450.535104 0.000000000000e+00
 2451.509661 0.000000000000e+00
 2452.484218 0.000000000000e+00
 2453.458774 0.000000000000e+00
 2454.433331 0.000000000000e+00
 2455.407888 0.000000000000e+00
 2456.382444 0.000000000000e+00
 2457.357001 0.000000000000e+00
 2458.331558 0.000000000000e+00
 2459.306115 0.000000000000e+00
 2460.280671 0.000000000000e+00
 2461.255228 0.000000000000e+00
 2462.229785 0.000000000000e+00
 2463.204341 0.000000000000e+00
 2464.178898 0.000000000000e+00
 2465.153455 0.000000000000e+00
 2466.128011 0.000000000000e+00
 2467.102568 0.000000000000e+00
 2468.077125 0.000000000000e+00
 2469.051681 0.000000000000e+00
 2470.026238 0.000000000000e+00
 2471.000795 0.000000000000e+00
 2471.975351 0.000000000000e+00
 2472.949908 0.000000000000e+00
 2473.924465 0.000000000000e+00
 2474.899021 0.000000000000e+00
 2475.873578 0.000000000000e+00
 2476.848135 0.000000000000e+00
 2477.822692 0.000000000000e+00
 2478.797248 0.000000000000e+00
 2479.771805 0.000000000000e+00
 2480.746362 0.000000000000e+00
 2481.720918 0.000000000000e+00
 2482.695475 0.000000000000e+00
 2483.670032 0.000000000000e+00
 2484.644588 0.000000000000e+00
 2485.619145 0.000000000000e+00
 2486.593702 0.000000000000e+00
 2487.568258 0.000000000000e+00
 2488.542815 0.000000000000e+00
 2489.517372 0.000000000000e+00
 2490.491928 0.000000000000e+00
 2491.466485 0.000000000000e+00
 2492.441042 0.000000000000e+00
 2493.415598 0.000000000000e+00
 2494.390155 0.000000000000e+00
 2495.364712 0.000000000000e+00
 2496.339269 0.000000000000e+00
 2497.313825 0.000000000000e+00
 2498.288382 0.000000000000e+00
 2499.262939 0.000000000000e+00
 2500.237495 0.000000000000e+00
 2501.212052 0.000000000000e+00
 2502.186609 0.000000000000e+00
 2503.161165 0.000000000000e+00
 2504.135722 0.000000000000e+00
 2505.110279 0.000000000000e+00
 2506.084835 0.000000000000e+00
 2507.059392 0.000000000000e+00
 2508.033949 0.000000000000e+00
 2509.008505 0.000000000000e+00
 2509.983062 0.000000000000e+00
 2510.957619 0.000000000000e+00
 2511.932175 0.000000000000e+00
 2512.906732 0.000000000000e+00
 2513.881289 0.000000000000e+00
 2514.855846 0.000000000000e+00
 2515.830402 0.000000000000e+00
 2516.804959 0.000000000000e+00
 2517.779516 0.000000000000e+00
 2518.754072 0.000000000000e+00
 2519.728629 0.000000000000e+00
 2520.703186 0.000000000000e+00
 2521.677742 0.000000000000e+00
 2522.652299 0.000000000000e+00
 2523.626856 0.000000000000e+00
 2524.601412 0.000000000000e+00
 2525.575969 0.000000000000e+00
 2526.550526 0.000000000000e+00
 2527.525082 0.000000000000e+00
 2528.499639 0.000000000000e+00
 2529.474196 0.000000000000e+00
 2530.448752 0.000000000000e+00
 2531.423309 0.000000000000e+00
 2532.397866 0.000000000000e+00
 2533.372423 0.000000000000e+00
 2534.346979 0.000000000000e+00
 2535.321536 0.000000000000e+00
 2536.296093 0.000000000000e+00
 2537.270649 0.000000000000e+00
 2538.245206 0.000000000000e+00
 2539.219763 0.000000000000e+00
 2540.194319 0.000000000000e+00
 2541.168876 0.000000000000e+00
 2542.143433 0.000000000000e+00
 2543.117989 0.000000000000e+00
 2544.092546 0.000000000000e+00
 2545.067103 0.000000000000e+00
 2546.041659 0.000000000000e+00
 2547.016216 0.000000000000e+00
 2547.990773 0.000000000000e+00
 2548.965329 0.000000000000e+00
 2549.939886 0.000000000000e+00
 2550.914443 0.000000000000e+00
 2551.889000 0.000000000000e+00
 2552.863556 0.000000000000e+00
 2553.838113 0.000000000000e+00
 2554.812670 0.000000000000e+00
 2555.787226 0.000000000000e+00
 2556.761783 0.000000000000e+00
 2557.736340 0.000000000000e+00
 2558.710896 0.000000000000e+00
 2559.685453 0.000000000000e+00
 2560.660010 0.000000000000e+00
 2561.634566 0.000000000000e+00
 2562.609123 0.000000000000e+00
 2563.583680 0.000000000000e+00
 2564.558236 0.000000000000e+00
 2565.532793 0.000000000000e+00
 2566.507350 0.000000000000e+00
 2567.481906 0.000000000000e+00
 2568.456463 0.000000000000e+00
 2569.431020 0.000000000000e+00
 2570.405577 0.000000000000e+00
 2571.380133 1.284570679187e-322
 2572.354690 1.064217401142e-320
 2573.329247 8.622483057786e-319
 2574.303803 6.894683617386e-317
 2575.278360 5.440994242924e-315
 2576.252917 4.237639851903e-313
 2577.227473 3.257254497948e-311
 2578.202030 2.470934376020e-309
 2579.176587 1.849918523060e-307
 2580.151143 1.366865749249e-305
 2581.125700 9.967379453440e-304
 2582.100257 7.173283470168e-302
 2583.074813 5.094914091198e-300
 2584.049370 3.571392713024e-298
 2585.023927 2.470701173403e-296
 2585.998483 1.686882005266e-294
 2586.973040 1.136661263956e-292
 2587.947597 7.558911927874e-291
 2588.922154 4.961001759325e-289
 2589.896710 3.213374533496e-287
 2590.871267 2.054164334969e-285
 2591.845824 1.295957896633e-283
 2592.820380 8.069162669075e-282
 2593.794937 4.958472621763e-280
 2594.769494 3.007109476125e-278
 2595.744050 1.799833907912e-276
 2596.718607 1.063157213674e-274
 2597.693164 6.197897958129e-273
 2598.667720 3.565933368409e-271
 2599.642277 2.024808226343e-269
 2600.616834 1.134687942490e-267
 2601.591390 6.275536414173e-266
 2602.565947 3.425367229809e-264
 2603.540504 1.845207851059e-262
 2604.515060 9.809916700813e-261
 2605.489617 5.147154638326e-259
 2606.464174 2.665329973551e-257
 2607.438731 1.362123924592e-255
 2608.413287 6.870116938687e-254
 2609.387844 3.419743308324e-252
 2610.362401 1.679982500910e-250
 2611.336957 8.145127337879e-249
 2612.311514 3.897381050007e-247
 2613.286071 1.840474186706e-245
 2614.260627 8.577652792723e-244
 2615.235184 3.945382061178e-242
 2616.209741 1.790983311137e-240
 2617.184297 8.023722182152e-239
 2618.158854 3.547660868737e-237
 2619.133411 1.548068532828e-235
 2620.107967 6.666841633225e-234
 2621.082524 2.833557078410e-232
 2622.057081 1.188572458311e-230
 2623.031637 4.920409295901e-229
 2624.006194 2.010289798316e-227
 2624.980751 8.105839080933e-226
 2625.955308 3.225664223871e-224
 2626.929864 1.266841283867e-222
 2627.904421 4.910289847311e-221
 2628.878978 1.878338759262e-219
 2629.853534 7.091246502624e-218
 2630.828091 2.642123508100e-216
 2631.802648 9.715508109507e-215
 2632.777204 3.525817204997e-213
 2633.751761 1.262803966512e-211
 2634.726318 4.463689251001e-210
 2635.700874 1.557162149450e-208
 2636.675431 5.361120825374e-207
 2637.649988 1.821626025372e-205
 2638.624544 6.108642652042e-204
 2639.599101 2.021678481972e-202
 2640.573658 6.603304549251e-201
 2641.548214 2.128592057993e-199
 2642.522771 6.771820187544e-198
 2643.497328 2.126181175371e-196
 2644.471885 6.588354971109e-195
 2645.446441 2.014816888408e-193
 2646.420998 6.081014589142e-192
 2647.395555 1.811333331028e-190
 2648.370111 5.324791204454e-189
 2649.344668 1.544858325256e-187
 2650.319225 4.423403965819e-186
 2651.293781 1.249989655507e-184
 2652.268338 3.486086070776e-183
 2653.242895 9.595147666362e-182
 2654.217451 2.606436151077e-180
 2655.192008 6.987541321153e-179
 2656.166565 1.848772864953e-177
 2657.141121 4.827525738795e-176
 2658.115678 1.244077708259e-174
 2659.090235 3.164115216790e-173
 2660.064791 7.942165650706e-172
 2661.039348 1.967467029269e-170
 2662.013905 4.810141542865e-169
 2662.988462 1.160620185606e-167
 2663.963018 2.763784989018e-166
 2664.937575 6.495315610037e-165
 2665.912132 1.506531212442e-163
 2666.886688 3.448560741433e-162
 2667.861245 7.790754092794e-161
 2668.835802 1.737012660038e-159
 2669.810358 3.822155410342e-158
 2670.784915 8.300334033071e-157
 2671.759472 1.778953799459e-155
 2672.734028 3.762839021475e-154
 2673.708585 7.855041421299e-153
 2674.683142 1.618315487992e-151
 2675.657698 3.290483915248e-150
 2676.632255 6.602953281512e-149
 2677.606812 1.307671165072e-147
 2678.581368 2.555881655690e-146
 2679.555925 4.930203039426e-145
 2680.530482 9.385787988315e-144
 2681.505039 1.763431301140e-142
 2682.479595 3.269852943270e-141
 2683.454152 5.983837182100e-140
 2684.428709 1.080719991688e-138
 2685.403265 1.926320175404e-137
 2686.377822 3.388641551243e-136
 2687.352379 5.883078738860e-135
 2688.326935 1.008011671723e-133
 2689.301492 1.704544451150e-132
 2690.276049 2.844677071603e-131
 2691.250605 4.685322439728e-130
 2692.225162 7.616016325720e-129
 2693.199719 1.221794369152e-127
 2694.174275 1.934417635452e-126
 2695.148832 3.022624770317e-125
 2696.123389 4.661225373552e-124
 2697.097945 7.094108677892e-123
 2698.072502 1.065558857267e-121
 2699.047059 1.579570157622e-120
 2700.021616 2.310905932411e-119
 2700.996172 3.336625660521e-118
 2701.970729 4.754606437433e-117
 2702.945286 6.686572121150e-116
 2703.919842 9.280563851762e-115
 2704.894399 1.271238577228e-113
 2705.868956 1.718547873170e-112
 2706.843512 2.292862843034e-111
 2707.818069 3.019092287773e-110
 2708.792626 3.923345652059e-109
 2709.767182 5.031745019043e-108
 2710.741739 6.368872424751e-107
 2711.716296 7.955882207492e-106
 2712.690852 9.808351246421e-105
 2713.665409 1.193398660575e-103
 2714.639966 1.433035512176e-102
 2715.614522 1.698283656577e-101
 2716.589079 1.986302449611e-100
 2717.563636 2.292780063987e-99
 2718.538193 2.611928511244e-98
 2719.512749 2.936581415388e-97
 2720.487306 3.258402096239e-96
 2721.461863 3.568199907399e-95
 2722.436419 3.856342062132e-94
 2723.410976 4.113237549220e-93
 2724.385533 4.329860503641e-92
 2725.360089 4.498273820558e-91
 2726.334646 4.612110912553e-90
 2727.309203 4.666974926319e-89
 2728.283759 4.660720540230e-88
 2729.258316 4.593593168674e-87
 2730.232873 4.468212982466e-86
 2731.207429 4.289405195540e-85
 2732.181986 4.063891940994e-84
 2733.156543 3.799873160955e-83
 2734.131099 3.506532911847e-82
 2735.105656 3.193512419086e-81
 2736.080213 2.870391728987e-80
 2737.054770 2.546218100522e-79
 2738.029326 2.229112067276e-78
 2739.003883 1.925972471592e-77
 2739.978440 1.642291020863e-76
 2740.952996 1.382076339416e-75
 2741.927553 1.147878222120e-74
 2742.902110 9.408956730847e-74
 2743.876666 7.611478008041e-73
 2744.851223 6.076848274329e-72
 2745.825780 4.788171087536e-71
 2746.800336 3.723426603039e-70
 2747.774893 2.857576103508e-69
 2748.749450 2.164385840687e-68
 2749.724006 1.617906550879e-67
 2750.698563 1.193586926894e-66
 2751.673120 8.690335516220e-66
 2752.647676 6.244546518459e-65
 2753.622233 4.428403007569e-64
 2754.596790 3.099382949279e-63
 2755.571347 2.140844939193e-62
 2756.545903 1.459409121500e-61
 2757.520460 9.818627197805e-61
 2758.495017 6.519380897926e-60
 2759.469573 4.272123621079e-59
 2760.444130 2.762887092305e-58
 2761.418687 1.763454807314e-57
 2762.393243 1.110829492674e-56
 2763.367800 6.905773658078e-56
 2764.342357 4.237006679530e-55
 2765.316913 2.565593390089e-54
 2766.291470 1.533198472885e-53
 2767.266027 9.042547497194e-53
 2768.240583 5.263384411313e-52
 2769.215140 3.023578522561e-51
 2770.189697 1.714191290698e-50
 2771.164253 9.591337812765e-50
 2772.138810 5.296402246894e-49
 2773.113367 2.886453765800e-48
 2774.087924 1.552494679599e-47
 2775.062480 8.240954307254e-47
 2776.037037 4.317245668267e-46
 2777.011594 2.232121801507e-45
 2777.986150 1.138966332968e-44
 2778.960707 5.735691112534e-44
 2779.935264 2.850640780535e-43
 2780.909820 1.398238007572e-42
 2781.884377 6.768642603610e-42
 2782.858934 3.233731326347e-41
 2783.833490 1.524713182292e-40
 2784.808047 7.095030178011e-40
 2785.782604 3.258383587677e-39
 2786.757160 1.476835225912e-38
 2787.731717 6.606078749645e-38
 2788.706274 2.916334401870e-37
 2789.680830 1.270611453976e-36
 2790.655387 5.463489108616e-36
 2791.629944 2.318511572507e-35
 2792.604501 9.710248065701e-35
 2793.579057 4.013592277828e-34
 2794.553614 1.637261503975e-33
 2795.528171 6.591507027369e-33
 2796.502727 2.618986494418e-32
 2797.477284 1.026983979688e-31
 2798.451841 3.974440041730e-31
 2799.426397 1.517994160637e-30
 2800.400954 5.721977198857e-30
 2801.375511 2.128648805756e-29
 2802.350067 7.815266259504e-29
 2803.324624 2.831818485952e-28
 2804.299181 1.012672267844e-27
 2805.273737 3.573997891995e-27
 2806.248294 1.244862939107e-26
 2807.222851 4.279279508095e-26
 2808.197407 1.451782780714e-25
 2809.171964 4.860875509382e-25
 2810.146521 1.606235524608e-24
 2811.121078 5.238245223812e-24
 2812.095634 1.685948464592e-23
 2813.070191 5.355310241419e-23
 2814.044748 1.678830482059e-22
 2815.019304 5.194107422915e-22
 2815.993861 1.585976979792e-21
 2816.968418 4.779304507270e-21
 2817.942974 1.421393729308e-20
 2818.917531 4.172015939557e-20
 2819.892088 1.208535448351e-19
 2820.866644 3.455052879489e-19
 2821.841201 9.748367079067e-19
 2822.815758 2.714506717600e-18
 2823.790314 7.459879936380e-18
 2824.764871 2.023273649145e-17
 2825.739428 5.415758420360e-17
 2826.713984 1.430690892421e-16
 2827.688541 3.730046208932e-16
 2828.663098 9.597640581075e-16
 2829.637655 2.437230604239e-15
 2830.612211 6.108163229995e-15
 2831.586768 1.510798400344e-14
 2832.561325 3.687943584960e-14
 2833.535881 8.884722998565e-14
 2834.510438 2.112444881971e-13
 2835.484995 4.956883941884e-13
 2836.459551 1.147926246468e-12
 2837.434108 2.623620958733e-12
 2838.408665 5.917933327371e-12
 2839.383221 1.317409876668e-11
 2840.357778 2.894367231573e-11
 2841.332335 6.275787372340e-11
 2842.306891 1.342964955351e-10
 2843.281448 2.836240207618e-10
 2844.256005 5.911575078770e-10
 2845.230561 1.216032775150e-09
 2846.205118 2.468705143297e-09
 2847.179675 4.946238276405e-09
 2848.154232 9.780537365470e-09
 2849.128788 1.908676251625e-08
 2850.103345 3.676069332867e-08
 2851.077902 6.987422249171e-08
 2852.052458 1.310787084785e-07
 2853.027015 2.426773195937e-07
 2854.001572 4.434126674561e-07
 2854.976128 7.995927967019e-07
 2855.950685 1.423021693409e-06
 2856.925242 2.499401575177e-06
 2857.899798 4.332538476106e-06
 2858.874355 7.411919400155e-06
 2859.848912 1.251413450140e-05
 2860.823468 2.085224503214e-05
 2861.798025 3.429151649287e-05
 2862.772582 5.565477539288e-05
 2863.747138 8.914562787367e-05
 2864.721695 1.409222384497e-04
 2865.696252 2.198572994742e-04
 2866.670809 3.385198322314e-04
 2867.645365 5.144097799574e-04
 2868.619922 7.714649318722e-04
 2869.594479 1.141839428619e-03
 2870.569035 1.667922074755e-03
 2871.543592 2.404519782999e-03
 2872.518149 3.421076866513e-03
 2873.492705 4.803736685255e-03
 2874.467262 6.656982953549e-03
 2875.441819 9.104531319226e-03
 2876.416375 1.228908799904e-02
 2877.390932 1.637056401709e-02
 2878.365489 2.152234482267e-02
 2879.340045 2.792527893870e-02
 2880.314602 3.575917583731e-02
 2881.289159 4.519179656609e-02
 2882.263715 5.636557629059e-02
 2883.238272 6.938262083196e-02
 2884.212829 8.428884308171e-02
 2885.187386 1.010584131582e-01
 2886.161942 1.195799443778e-01
 2887.136499 1.396459794831e-01
 2888.111056 1.609473366694e-01
 2889.085612 1.830736934642e-01
 2890.060169 2.055214182247e-01
 2891.034726 2.277091179611e-01
 2892.009282 2.490006976284e-01
 2892.983839 2.687349843867e-01
 2893.958396 2.862602428390e-01
 2894.932952 3.009712837865e-01
 2895.907509 3.123464344689e-01
 2896.882066 3.199814593522e-01
 2897.856622 3.236176345907e-01
 2898.831179 3.231615866988e-01
 2899.805736 3.186951682641e-01
 2900.780292 3.104744876325e-01
 2901.754849 2.989181376870e-01
 2902.729406 2.845855728963e-01
 2903.703963 2.681473610347e-01
 2904.678519 2.503496041737e-01
 2905.653076 2.319751325826e-01
 2906.627633 2.138041129110e-01
 2907.602189 1.965765037988e-01
 2908.576746 1.809583940486e-01
 2909.551303 1.675137461696e-01
 2910.525859 1.566825222670e-01
 2911.500416 1.487656620998e-01
 2912.474973 1.439169670092e-01
 2913.449529 1.421416440911e-01
 2914.424086 1.433010805055e-01
 2915.398643 1.471233227466e-01
 2916.373199 1.532186897580e-01
 2917.347756 1.610999077439e-01
 2918.322313 1.702060813895e-01
 2919.296869 1.799296900924e-01
 2920.271426 1.896456191685e-01
 2921.245983 1.987410269506e-01
 2922.220540 2.066446486251e-01
 2923.195096 2.128539950463e-01
 2924.169653 2.169588668713e-01
 2925.144210 2.186597068579e-01
 2926.118766 2.177795717972e-01
 2927.093323 2.142689114106e-01
 2928.067880 2.082028609580e-01
 2929.042436 1.997713332526e-01
 2930.016993 1.892627681211e-01
 2930.991550 1.770428951650e-01
 2931.966106 1.635302299714e-01
 2932.940663 1.491702136485e-01
 2933.915220 1.344099034637e-01
 2934.889776 1.196749368321e-01
 2935.864333 1.053501535584e-01
 2936.838890 9.176482105544e-02
 2937.813446 7.918292240656e-02
 2938.788003 6.779849597971e-02
 2939.762560 5.773560826516e-02
 2940.737117 4.905223503160e-02
 2941.711673 4.174713868977e-02
 2942.686230 3.576876308058e-02
 2943.660787 3.102520655686e-02
 2944.635343 2.739445495313e-02
 2945.609900 2.473422687373e-02
 2946.584457 2.289097335900e-02
 2947.559013 2.170775525594e-02
 2948.533570 2.103087466062e-02
 2949.508127 2.071525049518e-02
 2950.482683 2.062860011357e-02
 2951.457240 2.065452340737e-02
 2952.431797 2.069459263393e-02
 2953.406353 2.066954170131e-02
 2954.380910 2.051963416715e-02
 2955.355467 2.020427868133e-02
 2956.330023 1.970095945116e-02
 2957.304580 1.900355908102e-02
 2958.279137 1.812016990562e-02
 2959.253694 1.707051325549e-02
 2960.228250 1.588310830756e-02
 2961.202807 1.459234772989e-02
 2962.177364 1.323564192525e-02
 2963.151920 1.185078501037e-02
 2964.126477 1.047367374676e-02
 2965.101034 9.136477634501e-03
 2966.075590 7.866318109328e-03
 2967.050147 6.684471963926e-03
 2968.024704 5.606073551169e-03
 2968.999260 4.640256174846e-03
 2969.973817 3.790648292711e-03
 2970.948374 3.056126229672e-03
 2971.922930 2.431722009758e-03
 2972.897487 1.909591360903e-03
 2973.872044 1.479960705780e-03
 2974.846600 1.131990328226e-03
 2975.821157 8.545111593982e-04
 2976.795714 6.366123377707e-04
 2977.770271 4.680739994997e-04
 2978.744827 3.396534626794e-04
 2979.719384 2.432425655755e-04
 2980.693941 1.719194696010e-04
 2981.668497 1.199202374101e-04
 2982.643054 8.255470071414e-05
 2983.617611 5.608839758618e-05
 2984.592167 3.760851167338e-05
 2985.566724 2.488749261561e-05
 2986.541281 1.625391635414e-05
 2987.515837 1.047651340754e-05
 2988.490394 6.664343912218e-06
 2989.464951 4.183886582420e-06
 2990.439507 2.592294178082e-06
 2991.414064 1.585150725810e-06
 2992.388621 9.566185943839e-07
 2993.363177 5.697565853125e-07
 2994.337734 3.349063488842e-07
 2995.312291 1.942878719654e-07
 2996.286848 1.112436537806e-07
 2997.261404 6.287630817369e-08
 2998.235961 3.510568477457e-08
 2999.210518 1.941394462863e-08
 3000.185074 1.074558214241e-08
 3001.159631 6.186169035174e-09
 3002.134188 4.164640967999e-09
 3003.108744 4.017510457753e-09
 3004.083301 5.829097201576e-09
 3005.057858 1.053074608888e-08
 3006.032414 2.031736647845e-08
 3007.006971 3.953884213300e-08
 3007.981528 7.637110826022e-08
 3008.956084 1.458018452665e-07
 3009.930641 2.748295291825e-07
 3010.905198 5.113450719361e-07
 3011.879754 9.390454730533e-07
 3012.854311 1.702059748200e-06
 3013.828868 3.044934920372e-06
 3014.803425 5.376468841972e-06
 3015.777981 9.369867144622e-06
 3016.752538 1.611715314314e-05
 3017.727095 2.736297577571e-05
 3018.701651 4.585217780487e-05
 3019.676208 7.583677742229e-05
 3020.650765 1.238011565422e-04
 3021.625321 1.994785448969e-04
 3022.599878 3.172459797425e-04
 3023.574435 4.979965776739e-04
 3024.548991 7.715939189725e-04
 3025.523548 1.180009264113e-03
 3026.498105 1.781222861843e-03
 3027.472661 2.653929817616e-03
 3028.447218 3.903022998528e-03
 3029.421775 5.665725532234e-03
 3030.396331 8.118111459176e-03
 3031.370888 1.148158711303e-02
 3032.345445 1.602871589034e-02
 3033.320002 2.208757067929e-02
 3034.294558 3.004361493024e-02
 3035.269115 4.033797644146e-02
 3036.243672 5.346092436780e-02
 3037.218228 6.993942854590e-02
 3038.192785 9.031790597182e-02
 3039.167342 1.151316663047e-01
 3040.141898 1.448731622679e-01
 3041.116455 1.799519120439e-01
 3042.091012 2.206498393959e-01
 3043.065568 2.670746924868e-01
 3044.040125 3.191150465444e-01
 3045.014682 3.764010439701e-01
 3045.989238 4.382753516158e-01
 3046.963795 5.037787093457e-01
 3047.938352 5.716538346286e-01
 3048.912908 6.403703184585e-01
 3049.887465 7.081715502264e-01
 3050.862022 7.731427668867e-01
 3051.836579 8.332972227280e-01
 3052.811135 8.866754534782e-01
 3053.785692 9.314509123075e-01
 3054.760249 9.660341177729e-01
 3055.734805 9.891670542056e-01
 3056.709362 1.000000000000e+00
 3057.683919 9.981442231949e-01
 3058.658475 9.836959644640e-01
 3059.633032 9.572296178120e-01
 3060.607589 9.197607427553e-01
 3061.582145 8.726821908820e-01
 3062.556702 8.176789074515e-01
 3063.531259 7.566286292830e-01
 3064.505815 6.914965809757e-01
 3065.480372 6.242323120738e-01
 3066.454929 5.566760630312e-01
 3067.429485 4.904806357967e-01
 3068.404042 4.270528818602e-01
 3069.378599 3.675168486538e-01
 3070.353156 3.126985870629e-01
 3071.327712 2.631308305967e-01
 3072.302269 2.190743682543e-01
 3073.276826 1.805520384330e-01
 3074.251382 1.473908906702e-01
 3075.225939 1.192681537619e-01
 3076.200496 9.575712386924e-02
 3077.175052 7.636982738078e-02
 3078.149609 6.059419456362e-02
 3079.124166 4.792438380145e-02
 3080.098722 3.788372607078e-02
 3081.073279 3.004044750120e-02
 3082.047836 2.401683755737e-02
 3083.022392 1.949285336398e-02
 3083.996949 1.620530194580e-02
 3084.971506 1.394375262132e-02
 3085.946062 1.254424077717e-02
 3086.920619 1.188167250435e-02
 3087.895176 1.186166376663e-02
 3088.869733 1.241237676641e-02
 3089.844289 1.347676915345e-02
 3090.818846 1.500555794347e-02
 3091.793403 1.695111991406e-02
 3092.767959 1.926249749142e-02
 3093.742516 2.188164322535e-02
 3094.717073 2.474100493088e-02
 3095.691629 2.776251664302e-02
 3096.666186 3.085801008360e-02
 3097.640743 3.393099435922e-02
 3098.615299 3.687967019706e-02
 3099.589856 3.960095604468e-02
 3100.564413 4.199521726689e-02
 3101.538969 4.397131871257e-02
 3102.513526 4.545157697134e-02
 3103.488083 4.637618104354e-02
 3104.462639 4.670668391922e-02
 3105.437196 4.642824224639e-02
 3106.411753 4.555039068151e-02
 3107.386310 4.410627042484e-02
 3108.360866 4.215037309585e-02
 3109.335423 3.975499532620e-02
 3110.309980 3.700571099130e-02
 3111.284536 3.399624471442e-02
 3112.259093 3.082316475876e-02
 3113.233650 2.758080389459e-02
 3114.208206 2.435676711263e-02
 3115.182763 2.122830371398e-02
 3116.157320 1.825972013106e-02
 3117.131876 1.550090197518e-02
 3118.106433 1.298691188222e-02
 3119.080990 1.073854420178e-02
 3120.055546 8.763655636043e-03
 3121.030103 7.059055985580e-03
 3122.004660 5.612734923100e-03
 3122.979216 4.406215832592e-03
 3123.953773 3.416860716768e-03
 3124.928330 2.619994402363e-03
 3125.902887 1.990765095235e-03
 3126.877443 1.505705814128e-03
 3127.852000 1.144002665810e-03
 3128.826557 8.885080783240e-04
 3129.801113 7.265581657723e-04
 3130.775670 6.506627343455e-04
 3131.750227 6.591343191776e-04
 3132.724783 7.567099198058e-04
 3133.699340 9.551970158674e-04
 3134.673897 1.274145538509e-03
 3135.648453 1.741511662206e-03
 3136.623010 2.394240024766e-03
 3137.597567 3.278651495539e-03
 3138.572123 4.450488031231e-03
 3139.546680 5.974439561555e-03
 3140.521237 7.922966023433e-03
 3141.495793 1.037423658772e-02
 3142.470350 1.340904311492e-02
 3143.444907 1.710660950180e-02
 3144.419464 2.153931344108e-02
 3145.394020 2.676645872963e-02
 3146.368577 3.282737630228e-02
 3147.343134 3.973427732005e-02
 3148.317690 4.746541429328e-02
 3149.292247 5.595920609807e-02
 3150.266804 6.511002944153e-02
 3151.241360 7.476635545905e-02
 3152.215917 8.473180467384e-02
 3153.190474 9.476950485500e-02
 3154.165030 1.046098740482e-01
 3155.139587 1.139616366647e-01
 3156.114144 1.225255457768e-01
 3157.088700 1.300099684324e-01
 3158.063257 1.361472336765e-01
 3159.037814 1.407094820596e-01
 3160.012370 1.435227181187e-01
 3160.986927 1.444778666128e-01
 3161.961484 1.435378648894e-01
 3162.936041 1.407401657929e-01
 3163.910597 1.361944410087e-01
 3164.885154 1.300757164335e-01
 3165.859711 1.226135881227e-01
 3166.834267 1.140785120664e-01
 3167.808824 1.047663959264e-01
 3168.783381 9.498282315670e-02
 3169.757937 8.502820414640e-02
 3170.732494 7.518498659218e-02
 3171.707051 6.570779386917e-02
 3172.681607 5.681703083234e-02
 3173.656164 4.869614027792e-02
 3174.630721 4.149234765112e-02
 3175.605277 3.532042782766e-02
 3176.579834 3.026878829995e-02
 3177.554391 2.640700034820e-02
 3178.528947 2.379382719627e-02
 3179.503504 2.248479223809e-02
 3180.478061 2.253839349828e-02
 3181.452618 2.402019334537e-02
 3182.427174 2.700418622782e-02
 3183.401731 3.157106401582e-02
 3184.376288 3.780325105678e-02
 3185.350844 4.577686085132e-02
 3186.325401 5.555102172165e-02
 3187.299958 6.715531331070e-02
 3188.274514 8.057632654772e-02
 3189.249071 9.574457874252e-02
 3190.223628 1.125231516121e-01
 3191.198184 1.306994433556e-01
 3192.172741 1.499813129996e-01
 3193.147298 1.699986350643e-01
 3194.121854 1.903108812293e-01
 3195.096411 2.104208291716e-01
 3196.070968 2.297939129306e-01
 3197.045524 2.478821358396e-01
 3198.020081 2.641509369807e-01
 3198.994638 2.781070051685e-01
 3199.969195 2.893248290933e-01
 3200.943751 2.974697954618e-01
 3201.918308 3.023159071377e-01
 3202.892865 3.037566671086e-01
 3203.867421 3.018083086464e-01
 3204.841978 2.966052716257e-01
 3205.816535 2.883885421319e-01
 3206.791091 2.774881008441e-01
 3207.765648 2.643011927082e-01
 3208.740205 2.492683879065e-01
 3209.714761 2.328494343440e-01
 3210.689318 2.155007186264e-01
 3211.663875 1.976557971476e-01
 3212.638431 1.797099920726e-01
 3213.612988 1.620095380073e-01
 3214.587545 1.448452808305e-01
 3215.562101 1.284505253341e-01
 3216.536658 1.130023391793e-01
 3217.511215 9.862546204180e-02
 3218.485772 8.539793519665e-02
 3219.460328 7.335763650950e-02
 3220.434885 6.250904716817e-02
 3221.409442 5.282975445037e-02
 3222.383998 4.427637701954e-02
 3223.358555 3.678976040230e-02
 3224.333112 3.029941460833e-02
 3225.307668 2.472724720980e-02
 3226.282225 1.999068580885e-02
 3227.256782 1.600529170713e-02
 3228.231338 1.268695269844e-02
 3229.205895 9.953718448393e-03
 3230.180452 7.727316362878e-03
 3231.155008 5.934365714884e-03
 3232.129565 4.507296380598e-03
 3233.104122 3.384976218214e-03
 3234.078678 2.513056186974e-03
 3235.053235 1.844051875137e-03
 3236.027792 1.337191053263e-03
 3237.002349 9.580664930318e-04
 3237.976905 6.781397315353e-04
